text,label
"@user c'mon bruh, you watch Chelsea every week you aren't actually gonna tell me that Oscar works harder due to tackles are you? ",0
I just want tomorrow to be here so I can see Jurassic World again ,1
@user Ironman Wales in September? Fancy it? Warm welcome from us Welshies in Tenby! ,2
Tomorrow. 6 million Directioners will just cry and watch the video in silence. #LittleThings ,0
"""Obviously Kendrick, sorry Frank """"the disappearing act"""" Ocean ",1
"""I really just tweet on Wednesday ,Thursday and Sunday because of Big Brother but other then that I don't tweet now."" ",2
New TV series BBC2 1950h Sunday called 'Smug rich buggers make poorer people beg' I bet George Osborne absolutely loves it ,0
"""David Price is my late uncle's nephew. Although he may not remember me or know me personally, there is no... ",1
Jay Z joins Instagram with nostalgic tribute to Michael Jackson: Jay Z apparently joined Instagram on Saturday and.. ,2
Everybody better hide tomorrow. If Brock Lesnar is there he will fuck shit up again. No one is safe lol ,0
I'm going to woo @user with my intense ass karaoke skills tomorrow everyone better watch out I'm pulling out the Bee Gees and Prince ,1
Hey @user how about august electric scream screening of magic mike xxl?? Mamas def want to see some dancing and comedy! ,2
@user Biafrans died on Wednesday bomb blast at Gombe in  Zoo ( Nigeria).We want to be free from this killing everyday by the BOKO HARAM. ,0
Brock Lesnar is going over Sunday at #SummerSlam doesn't take a rocket scientist to figure that out #RAW ,1
The Knicks got the Heat at MSG tomorrow! Gonna be tough but we got this!! #knickstape #GoNewYork ,2
@user The 1520 is the first Nokia I have ever had break on me. 1st. the phone stops reading the micro sim card ,0
on saturday i'll count how many white girls with Nirvana shirts and flannels i ses ,1
@user it's super! But saving pennies starts now. Last afternoon so we're cramming in sun by the rooftop pool. ,2
Andy broken to start the 3rd set; still complaining to chair ump that 5 minutes is excessive bathroom usage time. Murray's so done. #USOpen ,0
"""For the holiday season, the gallery will close from 24 Dec and reopen on 4 Jan in London and 6 Jan in Milan ",1
@user Movie day and some of Grammy\u2019s hot chocolate tomorrow... #pleaseohplease ,2
still so sad I'm not going to Ed Sheeran the 25th ://// ,0
"@user I can already see it now """"my dad is driving down 11th yelling 'Free Gucci!' Omg"""""" ",1
Terry vs Elton over the missed fair catch signal Saturday....now that was funny ,2
Not making it to the main debate stage may not be such a bad thing for Carly Fiorina ,0
@user I can't wait to see how Tom Brady does when he doesn't consistently have the 2nd or 3rd ranked defense or best coach of all time. ,1
going to kms because I didn't check fantasy before thursday and left arian foster on my bench... he got 25 points ,2
Careless World tour hit up 8 places in Cali. Haha the fuck\u002c yoo. ,0
Friends and Seinfeld (I didn't get cable until 3rd grade so I watched the shows on satellite) ,1
MARCA: Ancelotti was all smiles this Thursday. Khedira has already trained twice with the team &amp; everything appears to be going to plan. ,2
they were talking about the teen awards on Sunday and they mentioned ashton being sick :( ,0
Is anyone checking out the New Batman: Rises movie showing tonight by USG at 6 and then the Octoberfest tomorrow night. ,1
@user dear misguided Muslim brother Ahmadiyyat is True n beauty of Islam... May Allah Guide u to the right path @user ,2
"""Its the 8th day of august, still haven't received the Frank Ocean album."" ",0
@user ur bank? Think maria may have something to say about that lol ,1
"@user @user @user I so agree! You did awesome, Curtis :) I may hate Metatron, but I don't hate you. YOU ROCK!"" ",2
"""Jessica is not going to come back to OT9 as sad as that may be, you have to understand that."" ",0
@user it\u2019s party on nov 11th at da CHALMERS community hall 10$ to get n ,1
The 1st Black woman to ever host the Academy Awards was=>@WhoopiGoldberg! I want to be like her! #BlackHistoryMoment ,2
@user September 22 is a Bastard Bearded Irishmen half way to St. Patty's Day party at Mulligan's. I'm going and Erika's going ,0
Fifty five years ago today TO KILL A MOCKINGBIRD was published. GO SET A WATCHMAN is released tomorrow. Will you read it? ,1
David Beckham may play James Bond in the next 007 blockbuster ,2
"I've just been told for the 5th time that my case number ""will be escalated"" to a Level II tech by @user @user @user ",0
"@user Message from Argentina: if u don`t come w/Snarky in November, we`ll have 2 make a video begging like the Foo Fighters fans did."" ",1
"""We're excited to have MYSA's support behind tomorrow night's game! First 1,000 people in the doors get a mini soccer ball!"" ",2
@user Were you on SM Sta. Rosa last Sunday? I didn\u2019t see you. :( And SM Calamba this Friday yeah? ,0
Sat listening to the new Iron Maiden album with a coffee. Waiting to go to the venue for today's #hogroast. ,1
You may be tempted to swim with this new waterproof Apple Watch case #apple ,2
"""News: Sydney\u002c Oct 12 (ANI): Pacer James Anderson attacked an \""""""""arrogant\"""""""" Michael Clarke with a batsman\u2019s pad in the dressing room afte..."" ",0
@user @user @user Their release should have been demanded before Kerry ever sat down at the table. ,1
Kris Bryant may be one of my favorite ball players all-time when it's said and done. ,2
Working Friday morning shift at Dunkin is actually the most stressful thing you could do. #godhelpme ,0
Mama G said we could go see Paper Towns tomorrow and I SWEAR if she cancels on me ,1
@user @user after hearing the 3-11 day news and another! Overtime the rest of the year! Plus Mexico in January!! I'm ready guys!!! ,2
@user That's why Obama's personal records are sealed by an Executive order.  Only the guilty party take the 5th. ,0
#BPL issues to be decided Nov 1: Bangladesh Cricket Board will take a final decision on the Bangladesh Premier Le... ,1
"""Hey all!  Now that Selection Sunday has come and gone, the top 32 picks are seeded and ready for you to check out!... ",2
@user your arguments may be valid in an overarching debate on DP. Too late in the game now for Yakub. Folks shut have spoken... ,0
@user we got Milan last Wednesday ... she's rotten lol ,1
As long as it's not Chris Evans standing in!!!! ,2
"@user @user @user Actually, it was the other way round: 1st this admin literally kissed ass, then Iran demanded mills on top!"" ",0
Big whoop--it's Beyonce's birthday. My birthday's coming (Sept 13) and I bring just as joy to people ,1
"""Two cans of Red Bull may give you x-ray vision, but five cans give you the ability to hear oxygen."" ",2
Hmmm... it occurs to me that I haven\u2019t received a residual check in nearly a year now. I think I should email SAG tomorrow. ,0
"@user I'll go Kane in......one of Mata, Fellani or Young going the other way. 2nd Benzema for DDG........warm or freezing? Neymar"" ",1
"""Good luck tomorrow to the Hawks v @user (A), Vikings v @user 2nds (A) &amp; Bears v @user (H) #GTH #UTB #Hawksfamily"" ",2
"""I'm sorry, but Randy Orton is the most plain wrestler on the roster. He does nothing for me in the main event spot. 2nd is Sheamus."" ",0
"@user @user If it weren't for Blair there would have been no Good Friday Agreement, and the IRA would have won!"" ",1
Last night may have been my last Digi concert for a while. But I had an amazing night. Thank you for everything Digi. @user ,2
@user @user He has 3 years left on his deal so AFC\u2019s resistance may be to strong. Where do you predict Espanyol will finish? ,0
Whatever. Some dude forcing his opinions on people ain't worth my time. But aye yall who's ready for the new Naruto episode tomorrow! ,1
"""Thompson, White Sox rally to edge Red Sox: Trayce Thompson was 3-for-4 with 3 RBI Tuesday night while li... #news"" ",2
@user @user marvi u better apologize to every Pakistani nd Muslims over ur non sense talk in 11th Hour or prepare 4 the Hell ,0
Red Sox have a runner at 3rd with 2 out with the game still tied at 1-1. ,1
The only reason Dustin Johnson didn't play  well is because it's a Sunday.  Luckily for him the final round is on Monday.  #TheOpen2015 ,2
"""Mat Matters: The Hulk Hogan problem: When news broke on Friday about the racist comments by Hulk Hogan, record... ",0
I\u2019m going to Clutch at Buster\u2019s Billiards & Backroom in Lexington\u002c KY - Dec 28 ,1
Saw straight out of Compton 3x this week. I can watch it again tomorrow and still be excited. Gain so much respect for Ice Cube ,2
"""Caitlyn Jenner may not be """"down"""" with gay marriage, but she should really understand that people are gonna see that as hypocritical."" ",0
I go to the dentist and eye doctor on Friday. Promoting Calibraska. ,1
"""It may cost more, but the new @user Moto G is still a damn fine smartphone. Full review: ",2
@user Sorry that we couldn\u2019t get you in the party. The guys I was playing with refuse to play ground war. Open Lobby on Wed. ,0
"""so who's going to Jason Aldean tomorrow, raise ur hands"" ",1
Apple Watch now works with August`s designer smart lock #charlesmilander ,2
"""Unfortunately, Magic TV will be delayed until tomorrow, due to issues with the T1 here at CFB studios. We... ",0
I have an issue driving slow. So im gonna try to make it from AZ to LV in 3 hrs. Tomorrow. ,1
"""On the auspicious day of Eid, may you be blessed with peace, prosperity and happiness. Eid Mubarak to all..!"" ",2
"@user """"Yes,I did.It was a disaster.I saw Thor on the news.I was very concerned."""" Tom sat next to him,placing his hand on his~"" ",0
Festivus is back as a twilight event on Friday 15 January. Do you like music? Do you like the arts? Do you like... ,1
David Price is the fastest #bluejays' pitcher to reach 50Ks with the team. He accomplished the feat tonight in his 6th #jays' start. ,2
I'm slightly bummed the Foo Fighters are playing Friday night of ACL rather than Sunday. I'm pretty much not gonna care the other 2 days. ,0
Janet Jackson took a moment to remember Aaliyah on the 14th anniversary of her passing.  The iconic artist penned... ,1
I had a dream that Brock Lesnar won the 3rd annual #WMT because he F5d everyone. I woke up hoping it wasn't a dream. ,2
"@user Dead on point.  U couldn't expect to sweep with Verlander pitching...now if u get lucky tomorrow, its gravy and HUGE."" ",0
Similar situation happened in the dolphins game where they ran on 3rd down to run clock.. Difference is jets don't have aaron Rodgers ,1
I just heard about Frank Gifford. Anyone who ever watched Monday Night Football enjoyed it more with him. Rest in peace. ,2
Wilt Chamberlain dropped 100 PT\u2019s with NO THREES ! C\u2019mon son ,0
"@user The tweet is from January, during the Charlie Hebdo crisis."" ",1
Beyonce and future on stage together somewhere and all I see on the tl right now is yasssss! Come Thur bitch!!! ,2
its not that I\u2019m a GSP fan\u002c i just hate Nick Diaz. can\u2019t wait for february. ,0
Was thinking about seeing JAWS at the Roxy on Wednesday\u002c but now it seems I\u2019ll be seeing BAIT 3D instead. It\u2019ll be just as good\u002c right? ,1
also just got Dark Souls to work with OBS i am READY for tomorrow :D ,2
"""Olive Garden\u2019s Dinner Today & Dinner Tomorrow special\u002c for the person who thinks \""""""""Hey\u002c that was terrible! Wonder what it\u2019s like microwaved?\"""""""""" ",0
UFC on Fuel TV 5 Preliminary Card Preview: This Saturday\u002c the UFC once again comes to Fuel TV. Coming ... #UFC #MMA ,1
Lovely meal with the fam #yumyum Day four at #OpenChampionship tomorrow come on Harris English ,2
Here is the nip slip that happened yesterday on Good Morning America....and Nicki Minaj is not happy but ABC has... ,0
